Molecule Name,DTXSID,CASRN,SMILES,id,nconf
fasudil,DTXSID4048569,103745-39-7,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,f09d8d20ded4c1a3,6
,,,Fc1cn(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c12,bd09048f2b2f1870,9
,,,COc1ccc(/C(=N\O)Nc2ccccc2)cc1,4061f1722cbdb58d,7
,,,c1cc(Cn2cccn2)c2c(c1)[C@H](c1ncc[nH]1)CC2,9ca53a659b8d1448,3
efloxate,DTXSID3048736,119-41-5,CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,cb944789c2574174,18
,,,CNC(=O)c1cccc(-c2ccccc2[C@@H]2Cc3nccn3C2)c1,463a5c45133fb20e,1
salicylhydroxamic acid,DTXSID5075365,89-73-6,O=C(NO)c1ccccc1O,741c036cda9f2f5b,2
,,,CS(=O)(=O)Nc1cccc(-c2ccccc2[C@@H]2Cc3nccn3C2)c1,d28fdbfc3bf484c3,3
topiroxostat,DTXSID80206462,577778-58-6,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,d630d59da606c546,2
,,,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(C3CC3)nc2n1,e14a92714c74e75f,4
,,,COc1ccc(-c2cc(-c3ccc4nccn4c3)cnc2N)cn1,c2cf3a13a8a7187f,12
,,,CCCCCC(C)NCc1coc(-c2ccc(OCC)cc2)n1,a37e424e28e9c8a9,12
4-[2-[1-(4-fluorophenyl)-2-methyl-1h-imidazol-4-yl]ethynyl]-2-methylpyridine,DTXSID201141647,761426-66-8,Cc1cc(C#Cc2cn(-c3ccc(F)cc3)c(C)n2)ccn1,ffd737ea464a6bc3,4
,,,CCCCOc1ccccc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,2681416d6cdb0e4b,16
,,,CNS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(OC)nc3)c2)cc1,f42e9ed96b2bcb5b,18
,,,O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccc(F)cc1,338282ded45fcdc8,5
3-amino-6-[4-(methanesulfonyl)phenyl]-n-phenylpyrazine-2-carboxamide,DTXSID60679574,1232410-49-9,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,df337a3b401a0a92,4
,,,c1ccc(Cn2ccc3c(OC4CCN(Cc5cnccn5)CC4)ncnc32)cc1,57a12002f43535bc,4
2-trifluoromethyl-10-[3'-(1-methyl-4-piperazinyl)propyl]phenothiazine,DTXSID1046928,117-89-5,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,43e38777ce4f3f79,2
5-[(1r)-3-amino-4-fluoro-1-{3-[5-(1-propyn-1-yl)-3-pyridinyl]phenyl}-1h-isoindol-1-yl]-1-ethyl-3-methyl-2(1h)-pyridinone,DTXSID601352058,1383846-83-0,CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,ada111361bd45eb1,20
,,,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1,a1419dee2e5fb0b0,2
amrinone,DTXSID9022603,60719-84-8,Nc1cc(-c2ccncc2)c[nH]c1=O,fbc762389268a2eb,2
terfenadine,DTXSID2023642,50679-08-8,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5edf1d59407ed525,5
sildenafil,DTXSID6023579,139755-83-2,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,d278a28be2b96145,9
doramapimod,DTXSID2048957,285983-48-4,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,5ec569b51d02dc71,4
astemizole,DTXSID9020110,68844-77-9,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,6275bb9bda383626,8
"2-amino-8-(trans-4-(2-hydroxyethoxy)cyclohexyl)-6-(6-methoxy-3-pyridinyl)-4-methyl-pyrido(2,3-d)pyrimidin-7(8h)-one",DTXSID901026004,1013101-36-4,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,66259699a57561f4,5
buspirone,DTXSID2022707,36505-84-7,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,077fedab6548512d,9
"2-chloro-n-{1-[(2r)-2,3-dihydroxypropyl]-2-oxo-1,2,3,4-tetrahydro-3-quinolinyl}-6h-thieno[2,3-b]pyrrole-5-carboxamide",DTXSID901352607,918902-32-6,O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,2080efedb0784968,8
"4',7-dihydroxyflavone",DTXSID50176365,2196-14-7,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,99fc04ab55da3f2a,7
cp-863187,DTXSID0047294,668981-02-0,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,c678e998fbf440cb,8
flecainide,DTXSID8023054,54143-55-4,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,22e1fc6a17e022f3,1
sulfinpyrazone,DTXSID0023618,57-96-5,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,29bc7f4f1f8461d3,9
bendroflumethiazide,DTXSID5022647,73-48-3,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,79450d07e49ed80f,15
ketorolac,DTXSID8023189,74103-06-3,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,8b7fdf2ee6474dc8,7
"6-(2,4-difluorophenoxy)-8-methyl-2-(tetrahydro-2h-pyran-4-ylamino)pyrido[2,3-d]pyrimidin-7(8h)-one",DTXSID001352305,449811-92-1,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,364cc073a68e91cf,5
,,,CCCSc1ncccc1C(=O)NC1CCCCC1,df9ac9bd9c1e0717,6
"2-(4-(1-(quinolin-6-ylmethyl)-1h-(1,2,3)triazolo(4,5-b)pyrazin-6-yl)-1h-pyrazol-1-yl)ethanol",DTXSID401026097,956905-27-4,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,c0d81d32c1e4f46d,13
fluoxetine,DTXSID7023067,54910-89-3,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,49fa7dbf5f4786ce,11
,,,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,c72e1cfbbdee1694,5
,,,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,b8538c1cc1da4b6e,3
procainamide,DTXSID7023512,51-06-9,CCN(CC)CCNC(=O)c1ccc(N)cc1,98d0489551bdd146,18
thalidomide,DTXSID9022524,50-35-1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,32757dae9db7290a,3
propafenone,DTXSID9045184,54063-53-5,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,1627b95588593765,5
dofetilide,DTXSID5046433,115256-11-6,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,a53a8ff536a8f11f,1
buparlisib,DTXSID50241486,944396-07-0,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,1d9a429c955be477,4
,,,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,28c06d8e4e301c93,8
2-[(4-pyridinylmethyl)amino]-n-[3-(trifluoromethyl)phenyl]benzamide,DTXSID601352234,269390-77-4,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,dd5b4fc6bca93e25,9
ph 797804,DTXSID70207342,586379-66-0,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,b5e1fae89dcb4dc3,8
,,,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,76a994547b4e7bb4,2
motesanib,DTXSID10196488,453562-69-1,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,695c8234dbc12d0d,9
mexiletine,DTXSID8048446,31828-71-4,Cc1cccc(C)c1OCC(C)N,9ee1546818e0b385,12
,,,O=S(=O)(Cc1c(F)cccc1F)N1CCN(c2ncccc2C(F)(F)F)CC1,fb5516131f4f5b5f,6
3-amino-5-phenylthiophene-2-carboxamide,DTXSID90373412,122375-70-6,NC(=O)c1sc(-c2ccccc2)cc1N,e638606872ef3405,2
naloxone,DTXSID8023349,465-65-6,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,033d18e068cb1d27,5
sulpiride,DTXSID1042574,15676-16-1,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,3568f90e2f1e3d85,9
praziquantel,DTXSID9021182,55268-74-1,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,dbf963e46bcfc765,12
diphenhydramine,DTXSID4022949,58-73-1,CN(C)CCOC(c1ccccc1)c1ccccc1,bdc3df56335c83e7,16
nicardipine,DTXSID6023363,55985-32-5,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,b670175736739380,8
nisoldipine,DTXSID0023371,63675-72-9,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],4b3d9b02c52af46d,6
adp-597,DTXSID10237885,897732-93-3,COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1,c435eca3e6517c64,2
tinidazole,DTXSID4023676,19387-91-8,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,9a10f3de5bfe7c7e,7
pyrilamine,DTXSID9023542,91-84-9,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,ab9f383fb02271e3,22
erlotinib,DTXSID8046454,183321-74-6,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,6223234c4ff0a3a6,7
saquinavir,DTXSID6044012,127779-20-8,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,9b10d59a73d25516,5
,,,CCOc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3,571b85b8e5127829,2
leflunomide,DTXSID9023201,75706-12-6,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,ab5c16514270f49f,2
,,,Cc1ncc(-c2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)ncc2F)n1C(C)C,070d9b766ffdc2ac,5
2-(benzenesulfonyl)-1-(4-methoxyphenyl)ethanone,DTXSID00401432,27918-37-2,COc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,c4123f0d7d5451da,11
,,,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)n2)n1C(C)C,5ed06f53bc7e5d4e,2
,,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,6084829dd9e0dfe8,1
,,,CCCOc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,246453cf83caa334,2
,,,CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1,8c8a4d34cda6b05e,3
"6,7-dimethoxy-n-(phenylmethyl)-4-quinazolinamine",DTXSID001237723,21561-11-5,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,845fdc82f7f54c7b,4
axitinib,DTXSID3049049,319460-85-0,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,f09a07a5c61c5429,7
,,,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3C#N)cn2)CC1,49f112d3bf89c601,7
,,,COc1cnccc1COc1cnc(N2CCN(C(=O)OC(C)(C)C)CC2)nc1,8c792d10a95f4cf7,9
,,,COc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,70ba35d81f8c7d53,2
,,,C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccncc2C#N)cn1,9ddf6bcff8c62350,5
,,,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,31251c920e982b40,8
,,,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,b919f82f6550c435,8
(z)-thiothixene,DTXSID2091542,3313-26-6,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,7f8ec96dd4aed654,4
"2-hydroxy-1,2-diphenyl-1-propanone",DTXSID20322650,5623-26-7,CC(O)(C(=O)c1ccccc1)c1ccccc1,f710b5c3f991510c,6
zm 230487,DTXSID70165998,155944-23-3,CCn1c(=O)ccc2cc(COc3cc(F)cc(C4(OC)CCOCC4)c3)ccc21,b0e30f48bb1be396,3
1-phenyl-2-(phenylsulphonyl)ethan-1-one,DTXSID20187660,3406-03-9,O=C(CS(=O)(=O)c1ccccc1)c1ccccc1,9dacb292f9705367,8
cp 547632,DTXSID00179866,252003-65-9,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,b7efc40fa3d66859,6
rucaparib,DTXSID10182563,283173-50-2,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,d79260410f79c07f,19
zstk474,DTXSID30197179,475110-96-4,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,48e393627acf15ca,4
,,,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3oc4ccccc4c3C2)CC1,dcd4a1cb957741fa,1
"n-(2,3-difluorophenyl)-2-[3-[[7-[3-[ethyl(2-hydroxyethyl)amino]propoxy]-6-methoxyquinazolin-4-yl]amino]-1h-pyrazol-5-yl]acetamide",DTXSID701026377,NOCAS_1026377,CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,d5af3f55b70ab2e1,3
,,,CS(=O)(=O)C1(c2cc(N3CC4CCC(C3)O4)nc(-c3cccc4[nH]ccc34)n2)CC1,624719baf2b864d4,10
4-anilinoquinazoline,DTXSID20314737,34923-95-0,c1ccc(Nc2ncnc3ccccc23)cc1,b058773f9e4a133a,3
,,,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(C#N)cc2)cn1,ef23c30663f9b109,6
pf-915275,DTXSID00235037,857290-04-1,N#Cc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(N)n3)cc2)cc1,6ebdd48c1d3fd219,8
,,,CCCSc1ncccc1C(=O)N(C)C1CCCCC1,eb5fec86fb80fb86,7
,,,CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,6b75753f2b343c56,2
,,,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,50505a34e97695c9,7
valdecoxib,DTXSID6044226,181695-72-7,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,7ca51010b13725dc,4
,,,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCC2CCN(S(C)(=O)=O)CC2)cn1,4eb73c492bca0479,2
nilutamide,DTXSID3034165,63612-50-0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,8a1c18d10164aa41,8
,,,COc1cc(N2CC3COCC(C2)N3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,39d0d86af98b89e6,4
,,,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NS(C)(=O)=O)cc2)n1,f8d574c6a61955c7,7
,,,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN(C(C)C)C(C)C,eb779e938d62a11b,2
,,,O=C(O)CCC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,df29fe8336f6b604,3
"[2,5-dimethyl-3-(8-methyl-4-quinolinyl)-1h-indol-1-yl]acetic acid",DTXSID401352357,629645-40-5,Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,32d635ba1e7ea309,7
,,,Cc1cc(COc2cnc(N3CCN(C(=O)OC(C)(C)C)CC3)nc2)ccn1,c5e2276836fcdad4,8
,,,COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,f3be5d792714f801,3
apitolisib,DTXSID50145738,1032754-93-0,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,33a207861b926dcc,3
,,,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)CC1,30e5f4d7224c81fb,2
,,,OC1(c2ccc(F)cc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,1a2e27a8f1d2c388,9
probenecid,DTXSID9021188,57-66-9,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,6a36aebd36611793,22
ro-4584820,DTXSID30225143,741713-40-6,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,9b04dde4773d9101,4
tacrine,DTXSID1037272,321-64-2,Nc1c2c(nc3ccccc13)CCCC2,8a95519077e8910e,2
,,,COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c2ccc(C)cc2)cc1OCCN(C)C,633dbb7ae8948f44,11
"1-propanone, 1,3-diphenyl-",DTXSID7061481,1083-30-3,O=C(CCc1ccccc1)c1ccccc1,3662f09438c4a3da,9
,,,C[C@@H]1CN(c2noc(C3CC3)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,6c3cd7d224409219,8
,,,Cc1nc(C)c(-c2ccc3c(c2)CC[C@]32CC[C@@H](CC(=O)O)CC2)nc1C(N)=O,b090b0585dd5d8e1,3
,,,CS(=O)(=O)c1ccc2c3c([nH]c2c1)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3,aadde58c5e645635,5
ly294002,DTXSID6042650,154447-36-6,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,941147195dee6f41,4
,,,Cc1ncc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)n1C(C)C,a30876b783c3211c,7
"trans-4-[4-(4-amino-7,8-dihydro-5-oxopyrimido[5,4-f][1,4]oxazepin-6(5h)-yl)phenyl]cyclohexaneacetic acid",DTXSID90677361,1109276-89-2,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,8d5c6399cd9d83b6,2
resiquimod,DTXSID7040603,144875-48-9,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,069d2bcb3f8bba18,7
,,,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,535b93e1ac0deaac,6
,,,CC(=O)N1CCN(CCOc2ccc(C3(O)CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,fa271554821e37c1,6
tofimilast,DTXSID20870166,185954-27-2,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,54714caefb28b7a3,14
,,,N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2C1,6ca0ce9cc819f644,1
"2-{[4-amino-3-(3-fluoro-4-hydroxyphenyl)-1h-pyrazolo[3,4-d]pyrimidin-1-yl]methyl}-5-methyl-3-(2-methylphenyl)-4(3h)-quinazolinone",DTXSID701351960,1133837-31-6,Cc1ccccc1-n1c(Cn2nc(-c3ccc(O)c(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,50edef0c89f3f9cb,11
,,,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(F)cccc4c3C2)CC1,11807f27d9dc0e6a,2
compound 401,DTXSID20434626,168425-64-7,O=c1cc(N2CCOCC2)nc2c3ccccc3ccn12,8efc180b99759744,2
,,,N#Cc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,6d92cd59258a823f,5
terguride,DTXSID3045809,37686-84-3,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,2d43a0e8437ff4d9,3
,,,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc(CO)c2)n1,4fc06adfde3ae0c1,4
thiabendazole,DTXSID0021337,148-79-8,c1ccc2[nH]c(-c3cscn3)nc2c1,156a7e4065d18cde,1
gw1929,DTXSID9043803,196808-24-9,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,f0660ad9de309a6a,5
,,,COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)cc1,3e3fcbb3089a308d,1
,,,COc1cccc(-c2c[nH]c(-c3ccccc3)n2)c1,b73f6371455b1c65,4
dicumarol,DTXSID8021729,66-76-2,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,263adaf546aa5bc6,2
2-(benzyloxy)benzamide,DTXSID40304458,29579-11-1,NC(=O)c1ccccc1OCc1ccccc1,3ee3085ecc22a7e5,4
2-amino-6-ethoxybenzothiazole,DTXSID9024481,94-45-1,CCOc1ccc2nc(N)sc2c1,88bfac9e4d5c2994,6
,,,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cscn1,63ebef3e06ee2c7f,2
"((3s)-6-((3-(4-(3-methanesulfonylpropoxy)-2,6-dimethylphenyl]phenyl}methoxy)-2,3-dihydro-1-benzofuran-3-yl)acetic acid",DTXSID601025726,1000413-72-8,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,96b63017529e3d35,3
,,,C[C@@H]1CN(C(=O)OC(C)(C)C#N)CCN1c1ncc(OCc2ccncc2C#N)cn1,716dcd8aa0f85a27,6
,,,O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C(F)(F)F)cc1,55be01cce3669ba8,9
,,,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,6a2a4ab1c67d4b02,3
phenthiazamine,DTXSID4043804,2010-06-2,Nc1nc(-c2ccccc2)cs1,281314ef64c5c9d0,2
,,,CCCSc1c(C(=O)NC2CCCCC2)cnn1C,53ded2243b0e8340,6
,,,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)n2)n1C(C)C,128f3b99eee2bab9,11
,,,O=C(O)c1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,a0debfc44df8eeb7,2
,,,Cc1cnccc1COc1cnc(N2CCN(C(=O)OC(C)(C)C)CC2)nc1,ed493a682916e271,6
,,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,ae4a1f6fa31d8562,4
,,,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,dcd845323384e59d,1
,,,COc1cc2c(Nc3cnc(NC(=O)c4ccccc4)nc3)ncnc2cc1OCCCN1CCOCC1,e5a38d5ad72325fc,2
,,,O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,a21e5953a43258bd,11
,,,COCCS(=O)(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)CC1,9a08bbfef830e0a9,9
2-(4-hydroxy-phenyl)-1h-quinolin-4-one,DTXSID10469725,3813-93-2,O=c1cc(-c2ccc(O)cc2)[nH]c2ccccc12,3a03d91f94fc7172,3
,,,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(C(F)(F)F)cc4c3C2)CC1,76f98437279b6987,1
,,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,762e75b0f6b34759,1
,,,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3S(C)(=O)=O)cn2)CC1,46b57a5ee97678b9,5
bgj-398,DTXSID70236238,872511-34-7,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,b931e6239a09aae9,12
enclomiphene,DTXSID201318048,15690-57-0,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,9f97fa079b1bd6a6,25
trimipramine,DTXSID8023715,739-71-9,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,50ef2643bf9669f1,9
,,,CCCSc1ncccc1C(=O)NC1CCC(F)(F)CC1,b4a2c91eccb17ad3,9
,,,Cc1nc(C)c(-c2ccc(C34CCC(CC(=O)O)(CC3)CC4)cc2)nc1C(N)=O,8f4f920aa2638cca,15
4-(1h-indol-3-yl)pyrimidin-2-amine,DTXSID90328003,289628-76-8,Nc1nccc(-c2c[nH]c3ccccc23)n1,5efe9456f1cecda1,4
3-(carbamoylamino)-5-thiophen-3-ylthiophene-2-carboxamide,DTXSID00431097,354810-98-3,NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,aa7039f981d62c4a,2
n-[[3-[[3-[[(5-chloro-2-thienyl)sulfonyl]amino]-4-methoxy-1h-indazol-1-yl]methyl]phenyl]methyl]-2-hydroxy-2-methylpropanamide,DTXSID401031224,1240516-71-5,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,322209e842d56a48,2
,,,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1,8f4dfa73f025c6a7,10
6-aminoindazole,DTXSID90219962,6967-12-0,Nc1ccc2cn[nH]c2c1,1a7e13c99d47f0e9,1
n-(4-methyl-9-propan-2-ylcarbazol-3-yl)morpholine-4-carboxamide,DTXSID30432395,439861-56-0,Cc1c(NC(=O)N2CCOCC2)ccc2c1c1ccccc1n2C(C)C,3aff663d0e79c3f1,9
,,,CC(C)(C)OC(=O)N1CCC(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,8de5fcd2be928392,3
,,,O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C2CCC2)cc1,db27245ab262d272,12
